review_id,source,product_category,review_text,cleaned_text,tokens,token_count,rating,label
REV00438,Google Play Store,Games - Endless Runner,good besides the new format for quest replacing the seasonal hunts which was more fun personal. Having to buy a pass for access to things seems unfair for casual and free to play players. i would like the bundles that were to watch ads to get some of the usual limited time boards and surfers. this game is nostalgic for me but some of the new changes feel like a shift to be like newer games,good besides new format quest replace seasonal hunt fun personal buy pas access thing seem unfair casual free play player would like bundle watch ad get usual limit time board surfer game nostalgic new change feel like shift like newer game,good | besides | new | format | quest | replace | seasonal | hunt | fun | personal | buy | pas | access | thing | seem | unfair | casual | free | play | player | would | like | bundle | watch | ad | get | usual | limit | time | board | surfer | game | nostalgic | new | change | feel | like | shift | like | newer | game,41,5,positive
REV00439,Google Play Store,Games - Sandbox,"Roblox is a highly engoging platform that offers a wide range of user-generated games across different genres. Its creativity and variety make it appealing to players of all ages, especially for those who enjoy exploring new experiences and playing with friends. However, sometimes there are lag issues that can affect gameplay, along with occasional bugs and inconsistent game quality. Overall, Roblox is a strong and entertaining platform with great potential.",roblox highly engoging platform offer wide range user generate game across different genre creativity variety make appeal player age especially enjoy explore new experience play friend however sometimes lag issue affect gameplay along occasional bug inconsistent game quality overall roblox strong entertain platform great potential,roblox | highly | engoging | platform | offer | wide | range | user | generate | game | across | different | genre | creativity | variety | make | appeal | player | age | especially | enjoy | explore | new | experience | play | friend | however | sometimes | lag | issue | affect | gameplay | along | occasional | bug | inconsistent | game | quality | overall | roblox | strong | entertain | platform | great | potential,45,5,positive
REV00440,Google Play Store,Games - Sandbox,"this game is very fun I would recommend although I only play in creative mode it is very fun there are a lot of materials and mobs that you can either fight or tame You can play with friends, family or random people if you are signed in I think if you have the same account as somebody or someone you are able to play with them without an account cause I have the same account as my brother and none of us are signed in but we can both play together but not with anyone else Family friendly as well!!",game fun would recommend although play creative mode fun lot material mob either fight tame play friend family random people sign think account somebody someone able play without account cause account brother none u sign play together not anyone else family friendly well,game | fun | would | recommend | although | play | creative | mode | fun | lot | material | mob | either | fight | tame | play | friend | family | random | people | sign | think | account | somebody | someone | able | play | without | account | cause | account | brother | none | u | sign | play | together | not | anyone | else | family | friendly | well,43,4,positive
REV00441,Google Play Store,Games - Battle Royale,"The gameplay is great and it's totally the best fast paced action battle royale game I've been looking for...i played this since 2017 until now....everything has changed with a few character systems...not to mention with a lot of stuffs happen in the map, but im okay with that..but i would like to complain about the frame rate of this game. Im not saying that this game is heavily lagging but i can see the frame rate is quite low as it's running below 60 fps..even with the lowest setting I love s",gameplay great 's totally best fast pace action battle royale game 've look play since everything change character system not mention lot stuff happen map im okay would like complain frame rate game im not say game heavily lag see frame rate quite low 's run fps even lowest set love,gameplay | great | 's | totally | best | fast | pace | action | battle | royale | game | 've | look | play | since | everything | change | character | system | not | mention | lot | stuff | happen | map | im | okay | would | like | complain | frame | rate | game | im | not | say | game | heavily | lag | see | frame | rate | quite | low | 's | run | fps | even | lowest | set | love,51,5,positive
REV00442,Google Play Store,Games - Sandbox,"Probably one of the most influential games of all time. The game is limited by your own imagination, there's endless fun. If you don't feel like only building, you can also play survival mode, which is the most fun a person could have. The game also features multiplayer servers and endless customization via mods and texture packs which alter the game to ones liking. The game, however can get laggy and buggy at times, but for the price you're getting it — extremely worth it!",probably one influential game time game limit imagination 's endless fun n't feel like build also play survival mode fun person could game also feature multiplayer server endless customization via mod texture pack alter game one like game however get laggy buggy time price 're get extremely worth,probably | one | influential | game | time | game | limit | imagination | 's | endless | fun | n't | feel | like | build | also | play | survival | mode | fun | person | could | game | also | feature | multiplayer | server | endless | customization | via | mod | texture | pack | alter | game | one | like | game | however | get | laggy | buggy | time | price | 're | get | extremely | worth,48,5,positive
REV00443,Google Play Store,Games - Sandbox,"amazing game. we all know hoe great this is. BUT, I'm confused as to why the title length for worlds is so short. If there was a description s setting, it would probrably fix it. thx There is an error with my recourse packs, when I download them they never load, and I dont know if the clear dowload cache button is even working at all. FIX PLEASD I BEG YOU!",amaze game know hoe great 'm confuse title length world short description set would probrably fix thx error recourse pack download never load dont know clear dowload cache button even work fix pleasd beg,amaze | game | know | hoe | great | 'm | confuse | title | length | world | short | description | set | would | probrably | fix | thx | error | recourse | pack | download | never | load | dont | know | clear | dowload | cache | button | even | work | fix | pleasd | beg,34,3,neutral
REV00444,Google Play Store,Games - Sandbox,"Mouse disconnecting!! I used to think the mouse disconnecting problem was a Roblox issue or a Chromebook to Roblox connectivity issue. My mouse couldn't connect to roblox and it would turn off. I then learned that there is a power saving feature called something like USB ""selective suspend."" this makes my mouse turn off to save power and I cant do anything to turn it off because of ChromeOS. So its not Roblox that is the problem or not even the connection. Its a control feature I cant turn off",mouse disconnect use think mouse disconnect problem roblox issue chromebook roblox connectivity issue mouse could n't connect roblox would turn learn power save feature call something like usb selective suspend make mouse turn save power cant anything turn chromeos not roblox problem not even connection control feature cant turn,mouse | disconnect | use | think | mouse | disconnect | problem | roblox | issue | chromebook | roblox | connectivity | issue | mouse | could | n't | connect | roblox | would | turn | learn | power | save | feature | call | something | like | usb | selective | suspend | make | mouse | turn | save | power | cant | anything | turn | chromeos | not | roblox | problem | not | even | connection | control | feature | cant | turn,49,3,neutral
REV00445,Google Play Store,Games - Racing,"this is the best racing game ever made for a mobile phone like i mean the action,graphics,races is much better than those cheap clickbait games but the sad part is that this game only works with your wifi or data but still there are much less adds than those fake ad games",best race game ever make mobile phone like mean action graphic race much better cheap clickbait game sad part game work wifi data still much less add fake ad game,best | race | game | ever | make | mobile | phone | like | mean | action | graphic | race | much | better | cheap | clickbait | game | sad | part | game | work | wifi | data | still | much | less | add | fake | ad | game,30,5,positive
REV00446,Google Play Store,Games - Battle Royale,"Free Fire is an exciting battle royale game with fast-paced gameplay, intense survival moments, and unique characters. Players drop into a shrinking battlefield, searching for weapons and outlasting opponents. The game is optimized for mobile devices, making it accessible and smooth even on low-end phones, with vibrant graphics and action-packed scenes.""",free fire excite battle royale game fast pace gameplay intense survival moment unique character player drop shrink battlefield search weapon outlast opponent game optimize mobile device make accessible smooth even low end phone vibrant graphic action pack scene,free | fire | excite | battle | royale | game | fast | pace | gameplay | intense | survival | moment | unique | character | player | drop | shrink | battlefield | search | weapon | outlast | opponent | game | optimize | mobile | device | make | accessible | smooth | even | low | end | phone | vibrant | graphic | action | pack | scene,38,5,positive
REV00447,Google Play Store,Games - Puzzle,"recent update removed the option to extend play thru watching ads. now gold bars are the only option to extend a level and this costs $$$. shameful play for money by the company. on level 900 and will probably uninstall now. I've made it this far without spending $$$, but no longer. They're trying hard to force people to spend money. this reduces the value of the game for me.",recent update remove option extend play thru watch ad gold bar option extend level cost shameful play money company level probably uninstall 've make far without spend no longer 're try hard force people spend money reduce value game,recent | update | remove | option | extend | play | thru | watch | ad | gold | bar | option | extend | level | cost | shameful | play | money | company | level | probably | uninstall | 've | make | far | without | spend | no | longer | 're | try | hard | force | people | spend | money | reduce | value | game,39,3,neutral
REV00448,Google Play Store,Games - Puzzle,"I've played this game on and off since I was a kid, and I've always liked the gameplay. However, recently they've taken out the option to watch ads to continue playing so you need to spend your gold bars. It wouldn't be so much of a problem if the levels didn't get almost impossible to pass after a certain point. currently on lvl 2,780 and I almost always get stuck on the harder levels, sometimes for days before being able to pass without gold bars. It gets frustrating. otherwise love the game!",'ve play game since kid 've always like gameplay however recently 've take option watch ad continue play need spend gold bar would n't much problem level n't get almost impossible pas certain point currently lvl almost always get stick harder level sometimes day able pas without gold bar get frustrate otherwise love game,'ve | play | game | since | kid | 've | always | like | gameplay | however | recently | 've | take | option | watch | ad | continue | play | need | spend | gold | bar | would | n't | much | problem | level | n't | get | almost | impossible | pas | certain | point | currently | lvl | almost | always | get | stick | harder | level | sometimes | day | able | pas | without | gold | bar | get | frustrate | otherwise | love | game,54,3,neutral
REV00449,Google Play Store,Games - Augmented Reality,I love this app but it is starting to become annoying how I am not getting the weekly achievement of how many km I have walked during 1 week and it also not calculating the km for the buddy and eggs either. I even restarted the whole sync when I seen this happening the first time and its still not happening.,love app start become annoy not get weekly achievement many km walk week also not calculate km buddy egg either even restart whole sync see happen first time still not happen,love | app | start | become | annoy | not | get | weekly | achievement | many | km | walk | week | also | not | calculate | km | buddy | egg | either | even | restart | whole | sync | see | happen | first | time | still | not | happen,31,3,neutral
REV00450,Google Play Store,Games - Action RPG,"It has been a year since I started playing Genshin and will definitely continue to do so. The quest, characters, exploration, and events are what makes the game so hard to resist not to play.",year since start play genshin definitely continue quest character exploration event make game hard resist not play,year | since | start | play | genshin | definitely | continue | quest | character | exploration | event | make | game | hard | resist | not | play,17,5,positive
REV00451,Google Play Store,Games - Puzzle,"Candy crush is an awesome game but when it comes to me playing a game and have to watch ad's just to get back 5 move its terribly when the most specific ad's is ""snapchat"" and even though i unistalled ""snapchat"" just so the game wouldn't jump off over to snapchat it still does and my games starts all over and i lose my progress thats unfair because i dont even have snapchat installed and when i watch other ad's from other sources my game doesn't crash.",candy crush awesome game come play game watch ad 's get back move terribly specific ad 's snapchat even though unistalled snapchat game would n't jump snapchat still game start lose progress thats unfair dont even snapchat instal watch ad 's source game n't crash,candy | crush | awesome | game | come | play | game | watch | ad | 's | get | back | move | terribly | specific | ad | 's | snapchat | even | though | unistalled | snapchat | game | would | n't | jump | snapchat | still | game | start | lose | progress | thats | unfair | dont | even | snapchat | instal | watch | ad | 's | source | game | n't | crash,45,3,neutral
REV00452,Google Play Store,Games - Shooter,"I wish they would fix their controller support. Controllers often disconnect or certain movements don't work at the start of a match. Very annoying... After the most recent update, you can't jump/climb over anything for the first 5 seconds every time you respawn because of the weapon select pop-up...",wish would fix controller support controller often disconnect certain movement n't work start match annoy recent update ca n't jump climb anything first second every time respawn weapon select pop,wish | would | fix | controller | support | controller | often | disconnect | certain | movement | n't | work | start | match | annoy | recent | update | ca | n't | jump | climb | anything | first | second | every | time | respawn | weapon | select | pop,30,3,neutral
REV00453,Google Play Store,Games - Sandbox,"I love minecraft. five stars. although it is hard to play on mobile I love it on laptop and Xbox its super easy to play on both but I recommend to use it more on laptop if that's what your used to its easier to chat, move, and jump! being able to feed two of the same animal and ""breed"" a baby animal who are ADORABLE Is cool farming is much more fun and personally I don't think they should change a thing for either of those. ❤️😁",love minecraft five star although hard play mobile love laptop xbox super easy play recommend use laptop 's use easier chat move jump able fee two animal breed baby animal adorable cool farm much fun personally n't think change thing either red_heart beaming_face_with_smiling_eyes,love | minecraft | five | star | although | hard | play | mobile | love | laptop | xbox | super | easy | play | recommend | use | laptop | 's | use | easier | chat | move | jump | able | fee | two | animal | breed | baby | animal | adorable | cool | farm | much | fun | personally | n't | think | change | thing | either | red_heart | beaming_face_with_smiling_eyes,43,5,positive
REV00454,Google Play Store,Games - Augmented Reality,"couple things to add, please. a friend up button after you win for random trainers you battle with. Rain module brings more electric than water type, add more lure types. simple chat with existing friends. even if it gets whipped after 3 messages. better connection to campfire. I've traveled a distance for the dynamax to be something different. I also think that adding in breeding would be awesome, whether between trainers or between on pokémon inventory. Just a thought. love it. please expand",couple thing add please friend button win random trainer battle rain module bring electric water type add lure type simple chat exist friend even get whip message better connection campfire 've travel distance dynamax something different also think add breed would awesome whether trainer pokémon inventory think love please expand,couple | thing | add | please | friend | button | win | random | trainer | battle | rain | module | bring | electric | water | type | add | lure | type | simple | chat | exist | friend | even | get | whip | message | better | connection | campfire | 've | travel | distance | dynamax | something | different | also | think | add | breed | would | awesome | whether | trainer | pokémon | inventory | think | love | please | expand,50,5,positive
REV00455,Google Play Store,Games - Battle Royale,"The game has become very bad after the new update. I wish it would go back to how it was before. Because of this bad update, I lost 500 UC. I bought a car slot by mistake because the text and lobby are unclear. I wish I could get my 500 UC back.",game become bad new update wish would go back bad update lose uc buy car slot mistake text lobby unclear wish could get uc back,game | become | bad | new | update | wish | would | go | back | bad | update | lose | uc | buy | car | slot | mistake | text | lobby | unclear | wish | could | get | uc | back,25,1,negative
REV00456,Google Play Store,Games - Strategy,"After updating Clash Royale, the game keeps asking for another update and won’t load at all. I’ve already installed the latest version from the Play Store, but every time I open it, the same update message appears and the game doesn’t start. I tried restarting my phone and checking my internet connection, but nothing works. This issue is very frustrating because I can’t access my account or play. Please fix this problem as soon as possible.",update clash royale game keep ask another update load already instal latest version play store every time open update message appear game start try restart phone check internet connection nothing work issue frustrate access account play please fix problem soon possible,update | clash | royale | game | keep | ask | another | update | load | already | instal | latest | version | play | store | every | time | open | update | message | appear | game | start | try | restart | phone | check | internet | connection | nothing | work | issue | frustrate | access | account | play | please | fix | problem | soon | possible,41,1,negative
REV00457,Google Play Store,Games - Action,"I play this game with friends all the time, and have almost gotten every Brawler, Gadget, and Starr Power. However, I keep getting bad randoms when I play solo, especially in Ranked. Please do something about this issue Supercell! If they could fix this problem, I would raise my rating to 5 stars. Edit: After the Prestige update, matchmaking has gotten better and it's like having Masteries back. Finally gives players a reason to grind brawlers and not play 200 matches just for a title. 5 stars!",play game friend time almost get every brawler gadget starr power however keep get bad randoms play solo especially rank please something issue supercell could fix problem would raise rat star edit prestige update matchmaking get better 's like mastery back finally give player reason grind brawler not play match title star,play | game | friend | time | almost | get | every | brawler | gadget | starr | power | however | keep | get | bad | randoms | play | solo | especially | rank | please | something | issue | supercell | could | fix | problem | would | raise | rat | star | edit | prestige | update | matchmaking | get | better | 's | like | mastery | back | finally | give | player | reason | grind | brawler | not | play | match | title | star,52,5,positive
REV00458,Google Play Store,Games - Strategy,"not very far yet, but it's better than Clash Royale. That was my game until my friend told me Clash of Clans is funner. I tried it, and it was fun, had no ads, and build your base to be massive and strong enough to handle big attacks and enjoy the game to the fullest. I just wish it was cheaper to get builders because building takes forever sometimes, but it is fun. I would recommend 👌",not far yet 's better clash royale game friend tell clash clan funner try fun no ad build base massive strong enough handle big attack enjoy game fullest wish cheaper get builder build take forever sometimes fun would recommend OK_hand,not | far | yet | 's | better | clash | royale | game | friend | tell | clash | clan | funner | try | fun | no | ad | build | base | massive | strong | enough | handle | big | attack | enjoy | game | fullest | wish | cheaper | get | builder | build | take | forever | sometimes | fun | would | recommend | OK_hand,40,5,positive
REV00459,Google Play Store,Games - Action,"I do enjoy playing but 90% of games are with bots that are just stupid and the other 10% they matchmake you with idiots that have no clue how to play or just throw on purpose.... can't even report people or anything for that stuff....shame used to be a great game, try the new cookie run kingdom game, it's just like this but fresh, new, no bots, and people actually try instead of throw, your matchmaking is the worst out of any game ever!",enjoy play game bot stupid matchmake idiot no clue play throw purpose ca n't even report people anything stuff shame use great game try new cookie run kingdom game 's like fresh new no bot people actually try instead throw matchmaking worst game ever,enjoy | play | game | bot | stupid | matchmake | idiot | no | clue | play | throw | purpose | ca | n't | even | report | people | anything | stuff | shame | use | great | game | try | new | cookie | run | kingdom | game | 's | like | fresh | new | no | bot | people | actually | try | instead | throw | matchmaking | worst | game | ever,44,1,negative
REV00460,Google Play Store,Games - Action,"No, you can't play offline, but it's insanely fun. Yes, it's online, but there are barely any chats, so if your kid wants to play, or you do, it's a pretty good game. Updates come every month or week, and they collaborate with a lot of games and movies. Some things aren't the best, like Bling, but everything else is amazing.",no ca n't play offline 's insanely fun yes 's online barely chat kid want play 's pretty good game update come every month week collaborate lot game movie thing n't best like bling everything else amaze,no | ca | n't | play | offline | 's | insanely | fun | yes | 's | online | barely | chat | kid | want | play | 's | pretty | good | game | update | come | every | month | week | collaborate | lot | game | movie | thing | n't | best | like | bling | everything | else | amaze,37,5,positive
REV00461,Google Play Store,Games - Action,"I think the matchmaking is really unfair, especially in events and ranked games. I’m a solo player, yet the random teammates I get usually only have around 1k–5k trophies. That feels unfair, because the enemies I face have trophies as high as mine. It’s frustrating and discouraging. I suggest that events and ranked games should only be available to players with higher trophies, maybe starting at Diamond, so matches can be more balanced and enjoyable.",think matchmaking really unfair especially event rank game solo player yet random teammate get usually around trophy feel unfair enemy face trophy high mine frustrate discourage suggest event rank game available player higher trophy maybe start diamond match balance enjoyable,think | matchmaking | really | unfair | especially | event | rank | game | solo | player | yet | random | teammate | get | usually | around | trophy | feel | unfair | enemy | face | trophy | high | mine | frustrate | discourage | suggest | event | rank | game | available | player | higher | trophy | maybe | start | diamond | match | balance | enjoyable,40,1,negative
REV00462,Google Play Store,Games - MOBA,"The matchmaking is unfair and the performance medal somewhat not represent what's really happened in game/match. Lots of people in top rank don't even understand the hero they use or simply the role of each lane/basic battle strategy such as helping teammate/onlook the map. However the free stuffs are pretty cool yet most of purchasable skins are not directly available for sale, hence dev prefer gacha system and cultivate a lot from the microtrans but still don't wanna fix the system.",matchmaking unfair performance medal somewhat not represent 's really happen game match lot people top rank n't even understand hero use simply role lane basic battle strategy help teammate onlook map however free stuff pretty cool yet purchasable skin not directly available sale hence dev prefer gacha system cultivate lot microtrans still n't wan na fix system,matchmaking | unfair | performance | medal | somewhat | not | represent | 's | really | happen | game | match | lot | people | top | rank | n't | even | understand | hero | use | simply | role | lane | basic | battle | strategy | help | teammate | onlook | map | however | free | stuff | pretty | cool | yet | purchasable | skin | not | directly | available | sale | hence | dev | prefer | gacha | system | cultivate | lot | microtrans | still | n't | wan | na | fix | system,57,2,negative
REV00463,Google Play Store,Games - Sandbox,"the age verification, removal of classic faces and chat ect, This game has literally hit rock bottom with these useless updates, I understand the age verification may be for child safety, but people get put in the wrong age groups constantly, which doesn't decrease the chance of a kid getting groomed at all. because if that's what they were aiming to fix, they sure did make it worse. and all the games on this app are honestly getting boring and repetitive. do not recommend.",age verification removal classic face chat ect game literally hit rock bottom useless update understand age verification may child safety people get put wrong age group constantly n't decrease chance kid get groom 's aim fix sure make worse game app honestly get bore repetitive not recommend,age | verification | removal | classic | face | chat | ect | game | literally | hit | rock | bottom | useless | update | understand | age | verification | may | child | safety | people | get | put | wrong | age | group | constantly | n't | decrease | chance | kid | get | groom | 's | aim | fix | sure | make | worse | game | app | honestly | get | bore | repetitive | not | recommend,47,1,negative
REV00464,Google Play Store,Games - Sandbox,"This game is nice and all, but there is a very Major problem that started appearing... It isn't playable on mobile because of how much Wi-Fi it requires, it isn't even sensible anymore, can't play a game without getting disconnected for apparently having bad internet connection when I have good internet speeds... It was amazing in 2015-2022, but now it's just unplayable",game nice major problem start appear n't playable mobile much wi fi require n't even sensible anymore ca n't play game without get disconnect apparently bad internet connection good internet speed amaze 's unplayable,game | nice | major | problem | start | appear | n't | playable | mobile | much | wi | fi | require | n't | even | sensible | anymore | ca | n't | play | game | without | get | disconnect | apparently | bad | internet | connection | good | internet | speed | amaze | 's | unplayable,34,3,neutral
REV00465,Google Play Store,Games - Racing,Well this game kinda is the best in racing games for mobile and other devices with this much of realistic graphics but the more u play it will more depend on Pay-To-Win so that's the only problem otherwise this games awesome!,well game kinda best race game mobile device much realistic graphic play depend pay win 's problem otherwise game awesome,well | game | kinda | best | race | game | mobile | device | much | realistic | graphic | play | depend | pay | win | 's | problem | otherwise | game | awesome,20,5,positive
REV00466,Google Play Store,Games - Strategy,"Nice game ! Really good but please take look on the bugs and fix the loading issue many players are facing the problem of not being able to open the game just after the update or late too idk why its happening the network is fine and device's good then too it's stuck on that ""loading"" fix these problems else its really good keeping improving keep clashing 🙌🙌",nice game really good please take look bug fix load issue many player face problem not able open game update late idk happen network fine device 's good 's stick load fix problem else really good keep improve keep clash raising_hands raising_hands,nice | game | really | good | please | take | look | bug | fix | load | issue | many | player | face | problem | not | able | open | game | update | late | idk | happen | network | fine | device | 's | good | 's | stick | load | fix | problem | else | really | good | keep | improve | keep | clash | raising_hands | raising_hands,42,5,positive
REV00467,Google Play Store,Games - Puzzle,"March 2026 Game doesn't recognize online connection. It can't let me choose an icon to help. After an ad, the system crashes even after updating. There is a glitch.",march game n't recognize online connection ca n't let choose icon help ad system crash even update glitch,march | game | n't | recognize | online | connection | ca | n't | let | choose | icon | help | ad | system | crash | even | update | glitch,18,3,neutral
REV00468,Google Play Store,Games - Strategy,"I've enjoyed this game for over a year now. ive purchased every gold pass since starting, and spent quite a bit of $ on in app purchases with ZERO regrets... until now. This new gold pass sucks. progress is slower, tasks are unclear, ui is over developed and messy. Will not be purchasing another gold pass until something is done. sincerely, a very disappointed customer.",'ve enjoy game year ive purchase every gold pas since start spend quite bite app purchase zero regret new gold pas suck progress slower task unclear ui develop messy not purchase another gold pas something do sincerely disappoint customer,'ve | enjoy | game | year | ive | purchase | every | gold | pas | since | start | spend | quite | bite | app | purchase | zero | regret | new | gold | pas | suck | progress | slower | task | unclear | ui | develop | messy | not | purchase | another | gold | pas | something | do | sincerely | disappoint | customer,39,1,negative
REV00469,Google Play Store,Games - Sandbox,"Minecraft is a great game, you can build and explore the world as you want, and that's why I bought it, but the sign in page is annoying, I've been trying to sign in since 8 pm it's now 10 pm. And I'm still not logged in by the way, it's really annoying and I hope this gets fixed soon. It's worth downloading unless your trying to save your worlds, which you need to be logged in to do, but if your not trying to save your worlds and all your progress go ahead and download it ig",minecraft great game build explore world want 's buy sign page annoy 've try sign since pm 's pm 'm still not log way 's really annoy hope get fix soon 's worth download unless try save world need log not try save world progress go ahead download ig,minecraft | great | game | build | explore | world | want | 's | buy | sign | page | annoy | 've | try | sign | since | pm | 's | pm | 'm | still | not | log | way | 's | really | annoy | hope | get | fix | soon | 's | worth | download | unless | try | save | world | need | log | not | try | save | world | progress | go | ahead | download | ig,49,3,neutral
REV00470,Google Play Store,Games - Action,"Hidden report button (if it actually works) for regular matches, preventing players from reporting poor-performing players. Team mismatches regarding trophies and brawler's power level. Experiencing lag every match, coupled with animation-induced lag, making every match infuriating to play. Shows poor connection indicators despite having a stable internet connection. The only game, besides Clash of Clans, to lag despite having a strong internet connection.",hide report button actually work regular match prevent player report poor perform player team mismatch regard trophy brawler 's power level experience lag every match couple animation induce lag make every match infuriate play show poor connection indicator despite stable internet connection game besides clash clan lag despite strong internet connection,hide | report | button | actually | work | regular | match | prevent | player | report | poor | perform | player | team | mismatch | regard | trophy | brawler | 's | power | level | experience | lag | every | match | couple | animation | induce | lag | make | every | match | infuriate | play | show | poor | connection | indicator | despite | stable | internet | connection | game | besides | clash | clan | lag | despite | strong | internet | connection,51,1,negative
REV00471,Google Play Store,Games - Racing,"You could've do better to this game. Hands down it is in competition with Grid Autosport in looks and details, the driving is weird but funny physics(absolutely far from a simulator, it's an extreme arcade racer). Beside the good things(such as too easy grinding at first and becomes too hard when you start to get B class cars) the game is also heavily pay to win, Asphalt 8 made this ending too. A thing this game did good are the sounds, they are very good. I yes, recommend it but I also don't.",could 've better game hand competition grid autosport look detail drive weird funny physic absolutely far simulator 's extreme arcade racer beside good thing easy grind first become hard start get class car game also heavily pay win asphalt make end thing game good sound good yes recommend also n't,could | 've | better | game | hand | competition | grid | autosport | look | detail | drive | weird | funny | physic | absolutely | far | simulator | 's | extreme | arcade | racer | beside | good | thing | easy | grind | first | become | hard | start | get | class | car | game | also | heavily | pay | win | asphalt | make | end | thing | game | good | sound | good | yes | recommend | also | n't,50,3,neutral
REV00472,Google Play Store,Games - Strategy,"dear Supercell, I'm having issues with WiFi right now, that it felt like it needs to consume more, as I 3 Star in CWL, it didn't happened because of how high consumption of WiFi needed despite my connection is stable. other games work fine but this took long and connection lost",dear supercell 'm issue wifi right felt like need consume star cwl n't happen high consumption wifi need despite connection stable game work fine take long connection lose,dear | supercell | 'm | issue | wifi | right | felt | like | need | consume | star | cwl | n't | happen | high | consumption | wifi | need | despite | connection | stable | game | work | fine | take | long | connection | lose,28,3,neutral
REV00473,Google Play Store,Games - Endless Runner,"Yes .... I can raise some stars for SYBO ... Last time since I left the game ald some years .... this time return got some changes, Ads become shorter and lesser while in gameplay ....Characters not messy like hell compared to the time I left ... but I still wish to recommend these - the ads prefer 15 seconds or lower... - or provide a package like pay once for permanent no ads....",yes raise star sybo last time since leave game ald year time return get change ad become shorter lesser gameplay character not messy like hell compare time leave still wish recommend ad prefer second lower provide package like pay permanent no ad,yes | raise | star | sybo | last | time | since | leave | game | ald | year | time | return | get | change | ad | become | shorter | lesser | gameplay | character | not | messy | like | hell | compare | time | leave | still | wish | recommend | ad | prefer | second | lower | provide | package | like | pay | permanent | no | ad,42,3,neutral
REV00474,Google Play Store,Games - Racing,gameloft has one of the useless customer care I have sent a request to the customer care support but it has been 4 days since I have received any information from the customer care you guys should learn from reliance game support they reply within one day I'm very disappointed from the customer care gonna delete this useless game,gameloft one useless customer care send request customer care support day since receive information customer care guy learn reliance game support reply within one day 'm disappoint customer care gon na delete useless game,gameloft | one | useless | customer | care | send | request | customer | care | support | day | since | receive | information | customer | care | guy | learn | reliance | game | support | reply | within | one | day | 'm | disappoint | customer | care | gon | na | delete | useless | game,34,1,negative
REV00475,Google Play Store,Games - Strategy,I just installed this on my new samsung s26 but I have it in my ipad too. The problem here in my anroid is it always has no connection the first time i am opening it and i have to retry a lot of times. Unlike my ipad which connects to the same internet does not have any issues opening the app. I hope you guys can fix this,instal new samsung ipad problem anroid always no connection first time open retry lot time unlike ipad connect internet not issue open app hope guy fix,instal | new | samsung | ipad | problem | anroid | always | no | connection | first | time | open | retry | lot | time | unlike | ipad | connect | internet | not | issue | open | app | hope | guy | fix,26,3,neutral
REV00476,Google Play Store,Games - MOBA,As any other moba the matchmaking is absolutely terrible. Like 8/10 matches i get mvp and still lose . The gameplay is fast and fun the graphics really need an upgrade its seems the game was designed for the low end phone which is fine but give us the player with high end phone some nice graphics. They do a lot of collabs with animes which is really nice . Some builds are too op but nothing crazy . Other than matchmaking and graphics is a solid game . I really have fun,moba matchmaking absolutely terrible like match get mvp still lose gameplay fast fun graphic really need upgrade seem game design low end phone fine give u player high end phone nice graphic lot collabs anime really nice build op nothing crazy matchmaking graphic solid game really fun,moba | matchmaking | absolutely | terrible | like | match | get | mvp | still | lose | gameplay | fast | fun | graphic | really | need | upgrade | seem | game | design | low | end | phone | fine | give | u | player | high | end | phone | nice | graphic | lot | collabs | anime | really | nice | build | op | nothing | crazy | matchmaking | graphic | solid | game | really | fun,47,4,positive
REV00477,Google Play Store,Games - Augmented Reality,"I've been using this app since 2016. It's never been as glitchy as it is now. I've never had so many raid bonus Pokemon run away after multiple excellent throws with golden raz. as I have the last few weeks. I pay for this on this app, daily. Things need to be fixed. It's becoming infuriating. and It's making me not want to play it, especially when I pay to do things and then get nothing for it or the app crashes, or won't let you in a raid because of some glitch.",'ve use app since 's never glitchy 've never many raid bonus pokemon run away multiple excellent throw golden raz last week pay app daily thing need fix 's become infuriate 's make not want play especially pay thing get nothing app crash wo n't let raid glitch,'ve | use | app | since | 's | never | glitchy | 've | never | many | raid | bonus | pokemon | run | away | multiple | excellent | throw | golden | raz | last | week | pay | app | daily | thing | need | fix | 's | become | infuriate | 's | make | not | want | play | especially | pay | thing | get | nothing | app | crash | wo | n't | let | raid | glitch,48,3,neutral
REV00478,Google Play Store,Games - Sandbox,"Used to be a 5 star a few updates back, but the HUD and movement menu have been receiving constant updates that have ruined it. In the most recent update you've changed the inventory to be the same as Java, whereas the previous one suited it so much more. Why? The constant changes to the movement areas also really annoy me as it makes it harder to play minigames after updates, and we can't go back without ruining everything else. In this newest update, as well, I can barely see the co-ords. Fix.",use star update back hud movement menu receive constant update ruin recent update 've change inventory java whereas previous one suit much constant change movement area also really annoy make harder play minigames update ca n't go back without ruin everything else newest update well barely see co ords fix,use | star | update | back | hud | movement | menu | receive | constant | update | ruin | recent | update | 've | change | inventory | java | whereas | previous | one | suit | much | constant | change | movement | area | also | really | annoy | make | harder | play | minigames | update | ca | n't | go | back | without | ruin | everything | else | newest | update | well | barely | see | co | ords | fix,50,3,neutral
